date,close
2001-02-07,633.33
2001-02-08,627.99
2001-02-09,629.33
2001-02-12,614.79
2001-02-13,614.06
2001-02-14,619.53
2001-02-16,607.26
2001-02-20,605.46
2001-02-21,599.99
2001-02-22,584.19
2001-02-23,572.79
2001-02-26,597.66
2001-02-27,598.59
2001-02-28,583.59
2001-03-01,582.99
2001-03-02,607.99
2001-03-05,619.06
2001-03-06,628.99
2001-03-07,649.06
2001-03-08,650.66
2001-03-09,640.86
2001-03-12,623.33
2001-03-13,605.33
2001-03-14,595.53
2001-03-15,574.39
2001-03-16,566.06
2001-03-19,584.73
2001-03-20,590.53
2001-03-21,576.66
2001-03-22,562.33
2001-03-23,571.66
2001-03-26,584.46
2001-03-27,572.33
2001-03-28,552.19
2001-03-29,528.66
2001-03-30,537.79
2001-04-02,511.46
2001-04-03,490.0
2001-04-04,509.99
2001-04-05,531.73
2001-04-06,531.39
2001-04-09,545.73
2001-04-10,558.66
2001-04-11,548.99
2001-04-12,556.26
2001-04-16,563.99
2001-04-17,572.66
2001-04-18,557.33
2001-04-19,540.19
2001-04-20,553.33
2001-04-23,571.13
2001-04-24,570.59
2001-04-25,582.39
2001-04-26,612.33
2001-04-27,606.46
2001-04-30,618.46
2001-05-01,606.66
2001-05-02,568.33
2001-05-03,567.39
2001-05-04,579.66
2001-05-07,569.79
2001-05-08,568.59
2001-05-09,581.46
2001-05-10,576.86
2001-05-11,569.13
2001-05-14,585.33
2001-05-15,601.06
2001-05-16,606.06
2001-05-17,626.19
2001-05-18,631.33
2001-05-21,636.99
2001-05-22,627.33
2001-05-23,603.79
2001-05-24,590.93
2001-05-25,599.99
2001-05-29,594.66
2001-05-30,581.73
2001-05-31,590.86
2001-06-01,586.66
2001-06-04,599.86
2001-06-05,600.33
2001-06-06,570.33
2001-06-07,556.39
2001-06-08,559.79
2001-06-11,554.99
2001-06-12,563.33
2001-06-13,562.46
2001-06-14,551.06
2001-06-15,551.99
2001-06-18,543.86
2001-06-19,538.19
2001-06-20,527.99
2001-06-21,506.53
2001-06-22,504.99
2001-06-25,504.33
2001-06-26,517.99
2001-06-27,492.0
2001-06-28,468.0
2001-06-29,468.33
2001-07-02,451.0
2001-07-03,456.0
2001-07-05,459.0
2001-07-06,460.0
2001-07-09,444.0
2001-07-10,440.0
2001-07-11,434.66
2001-07-12,410.66
2001-07-13,418.33
2001-07-16,388.4
2001-07-17,397.06
2001-07-18,397.33
2001-07-19,404.66
2001-07-20,427.33
2001-07-23,431.26
2001-07-24,416.73
2001-07-25,437.13
2001-07-26,440.0
2001-07-27,444.66
2001-07-30,445.33
2001-07-31,427.33
2001-08-01,415.0
2001-08-02,420.0
2001-08-03,414.33
2001-08-06,412.66
2001-08-07,403.33
2001-08-08,383.6
2001-08-09,385.2
2001-08-10,390.2
2001-08-13,386.4
2001-08-14,391.33
2001-08-15,419.93
2001-08-16,411.93
2001-08-17,408.0
2001-08-20,398.6
2001-08-21,402.0
2001-08-22,399.0
2001-08-23,392.2
2001-08-24,391.2
2001-08-27,392.66
2001-08-28,384.33
2001-08-29,381.33
2001-08-30,364.53
2001-08-31,371.66
2001-09-04,375.0
2001-09-05,371.33
2001-09-06,378.8
2001-09-07,374.0
2001-09-10,377.33
2001-09-17,358.66
2001-09-18,337.0
2001-09-19,313.46
2001-09-20,305.46
2001-09-21,322.0
2001-09-24,303.8
2001-09-25,293.33
2001-09-26,285.46
2001-09-27,294.66
2001-09-28,313.86
2001-10-01,305.73
2001-10-02,307.33
2001-10-03,313.66
2001-10-04,332.33
2001-10-05,333.26
2001-10-08,332.46
2001-10-09,338.2
2001-10-10,355.26
2001-10-11,353.86
2001-10-12,355.33
2001-10-15,341.33
2001-10-16,355.93
2001-10-17,354.66
2001-10-18,342.26
2001-10-19,352.66
2001-10-22,363.6
2001-10-23,369.66
2001-10-24,366.0
2001-10-25,393.33
2001-10-26,412.0
2001-10-29,410.66
2001-10-30,388.0
2001-10-31,382.53
2001-11-01,384.06
2001-11-02,373.2
2001-11-05,363.13
2001-11-06,361.86
2001-11-07,375.66
2001-11-08,381.0
2001-11-09,394.33
2001-11-12,397.33
2001-11-13,402.0
2001-11-14,368.33
2001-11-15,328.33
2001-11-16,346.66
2001-11-19,341.8
2001-11-20,361.86
2001-11-21,358.86
2001-11-23,364.0
2001-11-26,356.93
2001-11-27,363.2
2001-11-28,358.93
2001-11-29,368.93
2001-11-30,369.4
2001-12-03,374.66
2001-12-04,385.0
2001-12-05,399.33
2001-12-06,383.6
2001-12-07,372.06
2001-12-10,370.0
2001-12-11,372.33
2001-12-12,368.33
2001-12-13,371.0
2001-12-14,380.06
2001-12-17,371.66
2001-12-18,375.93
2001-12-19,393.33
2001-12-20,386.0
2001-12-21,392.66
2001-12-24,401.66
2001-12-26,415.4
2001-12-27,408.73
2001-12-28,410.13
2001-12-31,406.66
2002-01-02,388.33
2002-01-03,382.13
2002-01-04,389.6
2002-01-07,392.66
2002-01-08,384.66
2002-01-09,382.73
2002-01-10,374.73
2002-01-11,359.0
2002-01-14,349.93
2002-01-15,358.73
2002-01-16,346.0
2002-01-17,345.46
2002-01-18,346.93
2002-01-22,341.66
2002-01-23,359.33
2002-01-24,376.93
2002-01-25,384.66
2002-01-28,374.33
2002-01-29,368.93
2002-01-30,377.4
2002-01-31,390.8
