date,close
2010-06-02,25.59
2010-06-03,25.83
2010-06-04,24.7
2010-06-07,24.795
2010-06-08,24.69
2010-06-09,25.33
2010-06-10,25.8735
2010-06-11,25.56
2010-06-14,25.64
2010-06-15,26.16
2010-06-16,26.64
2010-06-17,26.715
2010-06-18,26.65
2010-06-21,26.64
2010-06-22,26.45
2010-06-23,25.82
2010-06-24,25.895
2010-06-25,26.575
2010-06-28,26.305
2010-06-29,25.425
2010-06-30,25.49
2010-07-01,24.54
2010-07-02,24.38
2010-07-06,24.33
2010-07-07,24.975
2010-07-08,25.44
2010-07-09,25.43
2010-07-12,25.315
2010-07-13,25.945
2010-07-14,25.91
2010-07-15,25.65
2010-07-16,25.31
2010-07-19,25.615
2010-07-20,25.77
2010-07-21,25.575
2010-07-22,26.305
2010-07-23,26.28
2010-07-26,26.21
2010-07-27,25.775
2010-07-28,25.65
2010-07-29,26.245
2010-07-30,26.46
2010-08-02,27.33
2010-08-03,27.33
2010-08-04,27.795
2010-08-05,27.66
2010-08-06,27.26
2010-08-09,27.385
2010-08-10,26.975
2010-08-11,26.27
2010-08-12,25.58
2010-08-13,25.55
2010-08-16,25.4
2010-08-17,25.945
2010-08-18,25.84
2010-08-19,25.405
2010-08-20,25.06
2010-08-23,24.79
2010-08-24,24.34
2010-08-25,24.765
2010-08-26,25.35
2010-08-27,25.785
2010-08-30,25.87
2010-08-31,25.1
2010-09-01,25.75
2010-09-02,25.67
2010-09-03,25.595
2010-09-07,26.0
2010-09-08,26.0
2010-09-09,26.08
2010-09-10,26.08
2010-09-13,26.555
2010-09-14,26.57
2010-09-15,26.67
2010-09-16,26.335
2010-09-17,26.335
2010-09-20,26.6653
2010-09-21,26.49
2010-09-22,26.49
2010-09-23,26.49
2010-09-24,26.49
2010-09-27,26.49
2010-09-28,26.49
2010-09-29,27.1125
2010-09-30,27.11
2010-10-01,27.85
2010-10-04,27.85
2010-10-05,27.85
2010-10-06,28.535
2010-10-07,27.965
2010-10-08,28.12
2010-10-11,28.12
2010-10-12,28.12
2010-10-13,28.12
2010-10-14,28.165
2010-10-15,28.165
2010-10-18,28.165
2010-10-19,27.1001
2010-10-20,27.1
2010-10-21,27.35
2010-10-22,27.35
2010-10-25,27.9
2010-10-26,27.9
2010-10-27,27.515
2010-10-28,27.94
2010-10-29,27.775
2010-11-01,28.465
2010-11-02,28.465
2010-11-03,28.465
2010-11-04,29.4594
2010-11-05,29.42
2010-11-08,29.42
2010-11-09,29.345
2010-11-10,29.79
2010-11-11,29.78
2010-11-12,28.755
2010-11-15,29.13
2010-11-16,29.13
2010-11-17,27.765
2010-11-18,27.765
2010-11-19,27.765
2010-11-22,27.94
2010-11-23,27.88
2010-11-24,28.295
2010-11-26,28.52
2010-11-29,28.75
2010-11-30,28.75
2010-12-01,29.5455
2010-12-02,30.1701
2010-12-03,30.48
2010-12-06,30.48
2010-12-07,30.345
2010-12-08,30.115
2010-12-09,30.3947
2010-12-10,30.205
2010-12-13,30.45
2010-12-14,30.46
2010-12-15,30.565
2010-12-16,30.6
2010-12-17,30.49
2010-12-20,30.375
2010-12-21,31.055
2010-12-22,31.155
2010-12-23,31.41
2010-12-27,31.075
2010-12-28,31.405
2010-12-29,31.355
2010-12-30,30.855
2010-12-31,31.225
2011-01-03,31.645
2011-01-04,30.93
2011-01-05,31.8
2011-01-06,31.34
2011-01-07,31.135
2011-01-10,31.6124
2011-01-11,32.33
2011-01-12,32.45
2011-01-13,32.275
2011-01-14,32.795
2011-01-18,32.475
2011-01-19,32.735
2011-01-20,32.17
2011-01-21,32.515
2011-01-24,32.155
2011-01-25,31.74
2011-01-26,32.6155
2011-01-27,32.44
2011-01-28,33.105
2011-01-31,33.505
2011-02-01,33.8025
2011-02-02,34.16
2011-02-03,33.91
2011-02-04,33.32
2011-02-07,33.19
2011-02-08,33.475
2011-02-09,34.05
2011-02-10,33.77
2011-02-11,33.5955
2011-02-14,34.2795
2011-02-15,33.81
2011-02-16,34.5799
2011-02-17,34.305
2011-02-18,34.235
2011-02-22,35.315
2011-02-23,37.175
2011-02-24,36.615
2011-02-25,37.29
2011-02-28,37.1594
2011-03-01,38.62
2011-03-02,38.68
2011-03-03,38.163
2011-03-04,38.53
2011-03-07,38.08
2011-03-08,37.505
2011-03-09,38.48
2011-03-10,38.17
2011-03-11,37.615
2011-03-14,37.735
2011-03-15,36.19
2011-03-16,36.855
2011-03-17,38.175
2011-03-18,37.95
2011-03-21,38.091
2011-03-22,38.495
2011-03-23,38.2826
2011-03-24,38.4
2011-03-25,38.4701
2011-03-28,38.045
2011-03-29,38.24
2011-03-30,38.1965
2011-03-31,38.91
2011-04-01,39.4324
2011-04-04,40.105
2011-04-05,40.376
2011-04-06,40.4704
2011-04-07,40.63
2011-04-08,42.055
2011-04-11,40.9301
2011-04-12,40.02
2011-04-13,40.675
2011-04-14,40.6528
2011-04-15,41.04
2011-04-18,40.49
2011-04-19,40.275
2011-04-20,41.18
2011-04-21,41.215
2011-04-25,41.115
